id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4
326,KK0092BT,MODANG,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,52,20,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683431,100.7798198,441.4541376,9,-,-,-,Viki Hedro,13/11/2021 9:20,20000,"3888,573494",-,Chave et al. 2014,media/KamparK_3_326.jpg,media/KamparK_2_326.jpg,media/KamparK_1_326.jpg,media/KamparK_4_326.jpg
327,KK0095BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,114,45,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0681936,100.7799688,387.6248279,9,-,-,-,Viki Hedro,13/11/2021 9:32,20000,"40300,92388",-,Chave et al. 2014,media/KamparK_3_327.jpg,media/KamparK_2_327.jpg,media/KamparK_1_327.jpg,media/KamparK_4_327.jpg
328,KK0097BT,MERANTI PIRANG,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,44,26,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680319,100.7804037,346.2172375,9,-,-,-,Viki Hedro,13/11/2021 9:37,20000,"3679,043571",-,Chave et al. 2014,media/KamparK_3_328.jpg,media/KamparK_2_328.jpg,media/KamparK_1_328.jpg,media/KamparK_4_328.jpg
329,KK0099BT,MERANTI PIRANG,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,66,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0678705,100.7802006,377.7974352,9,-,-,-,Viki Hedro,13/11/2021 9:41,20000,"7813,408483",-,Chave et al. 2014,media/KamparK_3_329.jpg,media/KamparK_2_329.jpg,media/KamparK_1_329.jpg,media/KamparK_4_329.jpg
330,KK0100BT,MODANG,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,54,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679004,100.7803142,387.6189082,9,-,-,-,Damris,13/11/2021 9:44,20000,"5204,374935",-,Chave et al. 2014,media/KamparK_3_330.jpg,media/KamparK_2_330.jpg,media/KamparK_1_330.jpg,media/KamparK_4_330.jpg
331,KK0102BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,81,28,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679761,100.7801844,379.0655919,9,-,-,-,Viki Hedro,13/11/2021 9:52,20000,"13016,38286",-,Chave et al. 2014,media/KamparK_3_331.jpg,media/KamparK_2_331.jpg,media/KamparK_1_331.jpg,media/KamparK_4_331.jpg
332,KK0105BT,MODANG,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,46,20,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679692,100.7807469,410.091624,9,-,-,-,Damris,13/11/2021 10:02,20000,"3060,9418",-,Chave et al. 2014,media/KamparK_3_332.jpg,media/KamparK_2_332.jpg,media/KamparK_1_332.jpg,media/KamparK_4_332.jpg
333,KK0106BT,SIMANI,Madhuca crassipes,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,41,20,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680165,100.7806256,397.0269548,9,-,-,-,Damris,13/11/2021 10:06,20000,"33472373,37",-,Chave et al. 2014,media/KamparK_3_333.jpg,media/KamparK_2_333.jpg,media/KamparK_1_333.jpg,media/KamparK_4_333.jpg
334,KK0108BT,MODANG SONDUK,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,47,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680241,100.7806069,374.2507099,9,-,-,-,Damris,13/11/2021 10:22,20000,"3968,907489",-,Chave et al. 2014,media/KamparK_3_334.jpg,media/KamparK_2_334.jpg,media/KamparK_1_334.jpg,media/KamparK_4_334.jpg
335,KK0110BT,KULIM,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,-,79,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679934,100.7806644,378.8073565,9,-,-,-,Damris,13/11/2021 10:26,20000,"17080,58323",-,Chave et al. 2014,media/KamparK_3_335.jpg,media/KamparK_2_335.jpg,media/KamparK_1_335.jpg,media/KamparK_4_335.jpg
336,KK0112BT,PITATAR,ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data deficient,95,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0684464,100.780124,359.9172695,9,-,-,-,Damris,13/11/2021 10:34,20000,"26120,97509",-,Chave et al. 2014,media/KamparK_3_336.jpg,media/KamparK_2_336.jpg,media/KamparK_1_336.jpg,media/KamparK_4_336.jpg
337,KK0113BT,KOLEK/KELAT,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,63,20,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.068158,100.7803749,372.2202664,9,-,-,-,Damris,13/11/2021 10:39,20000,"6957,614284",-,Chave et al. 2014,media/KamparK_3_337.jpg,media/KamparK_2_337.jpg,media/KamparK_1_337.jpg,media/KamparK_4_337.jpg
338,KK0115BT,DARA DARA,Myristica spp,Pohon Dewasa,icon/mature_tree.svg,-,51,20,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683377,100.7806383,354.3918791,9,-,-,-,Damris,13/11/2021 11:01,20000,"3161,445357",-,Chave et al. 2014,media/KamparK_3_338.jpg,media/KamparK_2_338.jpg,media/KamparK_1_338.jpg,media/KamparK_4_338.jpg
339,KK0116BT,DAMAR,Agathis dammara,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,89,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0681878,100.7806915,372.9833296,9,-,-,-,Damris,13/11/2021 11:03,20000,"17023,63507",-,Chave et al. 2014,media/KamparK_3_339.jpg,media/KamparK_2_339.jpg,media/KamparK_1_339.jpg,media/KamparK_4_339.jpg
340,KK0118BT,BALAM,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,51,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680712,100.7807842,388.2389405,9,-,-,-,Damris,13/11/2021 11:11,20000,"4126,322047",-,Chave et al. 2014,media/KamparK_3_340.jpg,media/KamparK_2_340.jpg,media/KamparK_1_340.jpg,media/KamparK_4_340.jpg
341,KK0121BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,63,50,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0681401,100.7808892,367.6236048,9,-,-,-,Viki Hedro,13/11/2021 11:22,20000,"14034,88298",-,Chave et al. 2014,media/KamparK_3_341.jpg,media/KamparK_2_341.jpg,media/KamparK_1_341.jpg,media/KamparK_4_341.jpg
342,KK0047BT,KOLEK,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,76,35,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0688953,100.7805163,408.4755009,9,-,-,-,Arisman,11/11/21 9:45,20000,"17326,10188",-,Chave et al. 2014,media/KamparK_3_342.jpg,media/KamparK_2_342.jpg,media/KamparK_1_342.jpg,media/KamparK_4_342.jpg
343,KK0048BT,MERANTI AMBAI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,92,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683037,100.7807261,373.182095,9,-,-,-,Joni Antoni,11/11/21 9:56,20000,"23638,81542",-,Chave et al. 2014,media/KamparK_3_343.jpg,media/KamparK_2_343.jpg,media/KamparK_1_343.jpg,media/KamparK_4_343.jpg
344,KK0049BT,KOMPE,Koompassia Malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,76,35,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683134,100.7806947,342.7054185,9,-,-,-,Taslim,11/11/21 10:05,20000,"20243,1328",-,Chave et al. 2014,media/KamparK_3_344.jpg,media/KamparK_2_344.jpg,media/KamparK_1_344.jpg,media/KamparK_4_344.jpg
345,KK0050BT,PITATAR,ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data deficient,63,15,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683732,100.7807961,363.2614027,9,-,-,-,Taslim,11/11/21 10:08,20000,"5956,3524",-,Chave et al. 2014,media/KamparK_3_345.jpg,media/KamparK_2_345.jpg,media/KamparK_1_345.jpg,media/KamparK_4_345.jpg
346,KK0051BT,KURANJI,Dialium kunstleri,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,101,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0684232,100.7807034,363.1616393,9,-,-,-,Taslim,11/11/21 10:12,20000,"37566,85236",-,Chave et al. 2014,media/KamparK_3_346.jpg,media/KamparK_2_346.jpg,media/KamparK_1_346.jpg,media/KamparK_4_346.jpg
347,KK0062BT,TUPAI,-,Pohon Dewasa,icon/mature_tree.svg,-,57,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0642262,100.7780812,412.0711788,9,-,-,-,Luzi Yenrizal,11/11/21 14:02,20000,"3267,724183",-,Brown. 1997,media/KamparK_3_347.jpg,media/KamparK_2_347.jpg,media/KamparK_1_347.jpg,media/KamparK_4_347.jpg
348,KK0063BT,KOMPE,Koompassia Malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,66,35,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0643212,100.7780496,396.1673621,9,-,-,-,Luzi Yenrizal,11/11/21 14:09,20000,"15370,19418",-,Chave et al. 2014,media/KamparK_3_348.jpg,media/KamparK_2_348.jpg,media/KamparK_1_348.jpg,media/KamparK_4_348.jpg
349,KK0064BT,RENGAS,Vatica spp,Pohon Dewasa,icon/mature_tree.svg,-,73,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0644698,100.7781382,399.0127686,9,-,-,-,Arisman,11/11/21 14:17,20000,"15009,83278",-,Chave et al. 2014,media/KamparK_3_349.jpg,media/KamparK_2_349.jpg,media/KamparK_1_349.jpg,media/KamparK_4_349.jpg
350,KK0065BT,RANGAU,Vatica spp,Pohon Dewasa,icon/mature_tree.svg,-,60,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0644145,100.7781977,385.6410565,9,-,-,-,Luzi Yenrizal,11/11/21 14:22,20000,"8567,221109",-,Chave et al. 2014,media/KamparK_3_350.jpg,media/KamparK_2_350.jpg,media/KamparK_1_350.jpg,media/KamparK_4_350.jpg
351,KK0066BT,KOLEK,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,70,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0642678,100.7785823,416.4578378,9,-,-,-,Yonisman,11/11/21 14:29,20000,"10625,83684",-,Chave et al. 2014,media/KamparK_3_351.jpg,media/KamparK_2_351.jpg,media/KamparK_1_351.jpg,media/KamparK_4_351.jpg
352,KK0080BT,KOLEK,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,60,28,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0687959,100.7795911,470.794449,9,-,-,-,Viki Hedro,13/11/2021 8:15,20000,"8784,555676",-,Chave et al. 2014,media/KamparK_3_352.jpg,media/KamparK_2_352.jpg,media/KamparK_1_352.jpg,media/KamparK_4_352.jpg
353,KK0081BT,KOLEK,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,44,28,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683019,100.7793509,439.2059836,9,-,-,-,Viki Hedro,13/11/2021 8:21,20000,"4794,995274",-,Chave et al. 2014,media/KamparK_3_353.jpg,media/KamparK_2_353.jpg,media/KamparK_1_353.jpg,media/KamparK_4_353.jpg
354,KK0082BT,MODANG,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,73,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679679,100.7800198,528.6475871,9,-,-,-,Viki Hedro,13/11/2021 8:27,20000,"11200,13033",-,Chave et al. 2014,media/KamparK_3_354.jpg,media/KamparK_2_354.jpg,media/KamparK_1_354.jpg,media/KamparK_4_354.jpg
355,KK0083BT,MODANG,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,51,20,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680973,100.7797043,443.5408068,9,-,-,-,Viki Hedro,13/11/2021 8:31,20000,"3743,939037",-,Chave et al. 2014,media/KamparK_3_355.jpg,media/KamparK_2_355.jpg,media/KamparK_1_355.jpg,media/KamparK_4_355.jpg
356,KK0084BT,MERANTI PIRANG,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,40,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680881,100.7796722,426.8465023,9,-,-,-,Viki Hedro,13/11/2021 8:40,20000,"2939,759961",-,Chave et al. 2014,media/KamparK_3_356.jpg,media/KamparK_2_356.jpg,media/KamparK_1_356.jpg,media/KamparK_4_356.jpg
357,KK0085BT,KOLEK/KELAT,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,47,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0682006,100.7795378,405.1073419,9,-,-,-,Viki Hedro,13/11/2021 8:44,20000,"5833,748251",-,Chave et al. 2014,media/KamparK_3_357.jpg,media/KamparK_2_357.jpg,media/KamparK_1_357.jpg,media/KamparK_4_357.jpg
358,KK0086BT,MERANTI PIRANG,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,52,28,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680171,100.7796042,412.9517158,9,-,-,-,Viki Hedro,13/11/2021 8:49,20000,"5479,817367",-,Chave et al. 2014,media/KamparK_3_358.jpg,media/KamparK_2_358.jpg,media/KamparK_1_358.jpg,media/KamparK_4_358.jpg
359,KK0122BT,MERANTI AMBAI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,76,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680641,100.7815808,359.1166195,9,-,-,-,Viki Hedro,13/11/2021 11:30,20000,"16280,21",-,Chave et al. 2014,media/KamparK_3_359.jpg,media/KamparK_2_359.jpg,media/KamparK_1_359.jpg,media/KamparK_4_359.jpg
360,KK0124BT,TAPI,Sandoricum koetjape,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679734,100.7814475,376.3593188,9,-,-,-,Viki Hedro,13/11/2021 11:33,20000,"3799,379859",-,Chave et al. 2014,media/KamparK_3_360.jpg,media/KamparK_2_360.jpg,media/KamparK_1_360.jpg,media/KamparK_4_360.jpg
361,KK0126BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,60,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.068032,100.7815273,359.4402655,9,-,-,-,Viki Hedro,13/11/2021 11:38,20000,"10262,73492",-,Chave et al. 2014,media/KamparK_3_361.jpg,media/KamparK_2_361.jpg,media/KamparK_1_361.jpg,media/KamparK_4_361.jpg
362,KK0128BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,66,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.068085,100.7814119,349.594548,9,-,-,-,Viki Hedro,13/11/2021 11:43,20000,"12361,22845",-,Chave et al. 2014,media/KamparK_3_362.jpg,media/KamparK_2_362.jpg,media/KamparK_1_362.jpg,media/KamparK_4_362.jpg
363,KK0131BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,57,35,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.067903,100.7815083,368.4915549,9,-,-,-,Viki Hedro,13/11/2021 11:51,20000,"8150,409859",-,Chave et al. 2014,media/KamparK_3_363.jpg,media/KamparK_2_363.jpg,media/KamparK_1_363.jpg,media/KamparK_4_363.jpg
364,KK0132BT,MODANG,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,41,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679633,100.7815614,364.6436273,9,-,-,-,Viki Hedro,13/11/2021 12:03,20000,"3040,115235",-,Chave et al. 2014,media/KamparK_3_364.jpg,media/KamparK_2_364.jpg,media/KamparK_1_364.jpg,media/KamparK_4_364.jpg
365,KK0133BT,BALAM,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,114,50,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679633,100.7815619,364.6436273,9,-,-,-,Viki Hedro,13/11/2021 12:09,20000,"39018,42027",-,Chave et al. 2014,media/KamparK_3_365.jpg,media/KamparK_2_365.jpg,media/KamparK_1_365.jpg,media/KamparK_4_365.jpg
366,KK0135BT,RANGAU,Vatica spp,Pohon Dewasa,icon/mature_tree.svg,-,50,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680098,100.7818228,341.9391926,9,-,-,-,Viki Hedro,13/11/2021 12:12,20000,"7170,659154",-,Chave et al. 2014,media/KamparK_3_366.jpg,media/KamparK_2_366.jpg,media/KamparK_1_366.jpg,media/KamparK_4_366.jpg
367,KK0136BT,KOLEK,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,52,27,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0678999,100.7819036,384.7827546,9,-,-,-,Viki Hedro,13/11/2021 12:14,20000,"6411,975895",-,Chave et al. 2014,media/KamparK_3_367.jpg,media/KamparK_2_367.jpg,media/KamparK_1_367.jpg,media/KamparK_4_367.jpg
368,KK0138BT,KAWANG,-,Pohon Dewasa,icon/mature_tree.svg,-,57,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0680529,100.7816268,383.4277175,9,-,-,-,Damris,13/11/2021 12:24,20000,"3267,724183",-,Brown. 1997,media/KamparK_3_368.jpg,media/KamparK_2_368.jpg,media/KamparK_1_368.jpg,media/KamparK_4_368.jpg
369,KK0140BT,KOLEK/KELAT,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,66,24,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.068186,100.7817156,353.46082,9,-,-,-,Dede,13/11/2021 14:12,20000,"9102,868196",-,Chave et al. 2014,media/KamparK_3_369.jpg,media/KamparK_2_369.jpg,media/KamparK_1_369.jpg,media/KamparK_4_369.jpg
370,KK0143BT,BALAM,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,76,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0681252,100.781943,362.8090595,9,-,-,-,Arisman,13/11/2021 14:18,20000,"14221,82636",-,Chave et al. 2014,media/KamparK_3_370.jpg,media/KamparK_2_370.jpg,media/KamparK_1_370.jpg,media/KamparK_4_370.jpg
371,KK0145BT,KULIM,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,-,45,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0681291,100.7819986,339.7413448,9,-,-,-,Arisman,13/11/2021 14:24,20000,"4765,676346",-,Chave et al. 2014,media/KamparK_3_371.jpg,media/KamparK_2_371.jpg,media/KamparK_1_371.jpg,media/KamparK_4_371.jpg
372,KK0147BT,MERANTI BUNGA,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,57,35,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0681368,100.78215,313.5616784,9,-,-,-,Arisman,13/11/2021 14:28,20000,"8150,409859",-,Chave et al. 2014,media/KamparK_3_372.jpg,media/KamparK_2_372.jpg,media/KamparK_1_372.jpg,media/KamparK_4_372.jpg
373,KK0149BT,KOLEK/KELAT,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,57,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0681118,100.7822158,326.9119175,9,-,-,-,Dasril,13/11/2021 14:36,20000,"11256,94619",-,Chave et al. 2014,media/KamparK_3_373.jpg,media/KamparK_2_373.jpg,media/KamparK_1_373.jpg,media/KamparK_4_373.jpg
374,KK0150BT,KOLEK,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,57,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679903,100.7821341,334.1385377,9,-,-,-,Dasril,13/11/2021 14:40,20000,"11256,94619",-,Chave et al. 2014,media/KamparK_3_374.jpg,media/KamparK_2_374.jpg,media/KamparK_1_374.jpg,media/KamparK_4_374.jpg
375,KK0151BT,KOLEK/KELAT,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,47,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0677994,100.7821874,347.299532,9,-,-,-,Damris,13/11/2021 14:48,20000,"4882,775846",-,Chave et al. 2014,media/KamparK_3_375.jpg,media/KamparK_2_375.jpg,media/KamparK_1_375.jpg,media/KamparK_4_375.jpg
376,KK0153BT,SIMANI,Madhuca crassipes,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,41,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.067998,100.782105,318.4064605,9,-,-,-,Damris,13/11/2021 14:52,20000,"65840297,26",-,Chave et al. 2014,media/KamparK_3_376.jpg,media/KamparK_2_376.jpg,media/KamparK_1_376.jpg,media/KamparK_4_376.jpg
377,KK0154BT,MERANTI AMBAI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,49,35,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0678606,100.7822495,331.1119322,9,-,-,-,Damris,13/11/2021 14:56,20000,"6067,006756",-,Chave et al. 2014,media/KamparK_3_377.jpg,media/KamparK_2_377.jpg,media/KamparK_1_377.jpg,media/KamparK_4_377.jpg
378,KK0157BT,LALAN,Santiria laevigata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679125,100.7822305,327.3242029,9,-,-,-,Arisman,13/11/2021 15:00,20000,"3848,340112",-,Chave et al. 2014,media/KamparK_3_378.jpg,media/KamparK_2_378.jpg,media/KamparK_1_378.jpg,media/KamparK_4_378.jpg
379,KK0164BT,KOMPE,Koompassia Malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,44,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0679924,100.782129,332.1590089,9,-,-,-,Damris,13/11/2021 15:10,20000,"7935,04432",-,Chave et al. 2014,media/KamparK_3_379.jpg,media/KamparK_2_379.jpg,media/KamparK_1_379.jpg,media/KamparK_4_379.jpg
380,KK0162BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,102,65,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683224,100.7822325,358.3666745,9,-,-,-,Damris,13/11/2021 15:38,20000,"46440,00848",-,Chave et al. 2014,media/KamparK_3_380.jpg,media/KamparK_2_380.jpg,media/KamparK_1_380.jpg,media/KamparK_4_380.jpg
381,KK0165BT,PITATAR,ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data deficient,63,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0684004,100.7823046,358.1369059,9,-,-,-,Damris,13/11/2021 15:41,20000,"11716,16988",-,Chave et al. 2014,media/KamparK_3_381.jpg,media/KamparK_2_381.jpg,media/KamparK_1_381.jpg,media/KamparK_4_381.jpg
382,KK0166BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,168,50,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683928,100.7821891,344.7126524,9,-,-,-,Viki Hedro,13/11/2021 15:45,20000,"95213,76995",-,Chave et al. 2014,media/KamparK_3_382.jpg,media/KamparK_2_382.jpg,media/KamparK_1_382.jpg,media/KamparK_4_382.jpg
383,KK0167BT,BALAM,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,73,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683954,100.7822741,355.6151484,9,-,-,-,Viki Hedro,13/11/2021 15:49,20000,"13146,60041",-,Chave et al. 2014,media/KamparK_3_383.jpg,media/KamparK_2_383.jpg,media/KamparK_1_383.jpg,media/KamparK_4_383.jpg
384,KK0168BT,BIKANG,-,Pohon Dewasa,icon/mature_tree.svg,-,63,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683884,100.7822218,362.3362497,9,-,-,-,Viki Hedro,13/11/2021 15:54,20000,"4209,336037",-,Brown. 1997,media/KamparK_3_384.jpg,media/KamparK_2_384.jpg,media/KamparK_1_384.jpg,media/KamparK_4_384.jpg
385,KK0170BT,RANGAU,Vatica spp,Pohon Dewasa,icon/mature_tree.svg,-,41,28,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0683869,100.7820591,367.5847974,9,-,-,-,Viki Hedro,13/11/2021 16:00,20000,"4550,714746",-,Chave et al. 2014,media/KamparK_3_385.jpg,media/KamparK_2_385.jpg,media/KamparK_1_385.jpg,media/KamparK_4_385.jpg
386,KK0171BT,KULIM,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,-,42,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0685436,100.7819617,323.7477145,9,-,-,-,Damris,13/11/2021 16:07,20000,"4165,204534",-,Chave et al. 2014,media/KamparK_3_386.jpg,media/KamparK_2_386.jpg,media/KamparK_1_386.jpg,media/KamparK_4_386.jpg
387,KK0174BT,BALAM,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,52,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0684337,100.7819665,369.0610557,9,-,-,-,Damris,13/11/2021 16:09,20000,"6780,250922",-,Chave et al. 2014,media/KamparK_3_387.jpg,media/KamparK_2_387.jpg,media/KamparK_1_387.jpg,media/KamparK_4_387.jpg
388,KK0172BT,RANGAU,Vatica spp,Pohon Dewasa,icon/mature_tree.svg,-,75,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0684789,100.781963,357.8427946,9,-,-,-,Damris,13/11/2021 16:14,20000,"20952,19002",-,Chave et al. 2014,media/KamparK_3_388.jpg,media/KamparK_2_388.jpg,media/KamparK_1_388.jpg,media/KamparK_4_388.jpg
389,KK0173BT,RANGAU,Vatica spp,Pohon Dewasa,icon/mature_tree.svg,-,54,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0686518,100.7820044,345.0049558,9,-,-,-,Damris,13/11/2021 16:19,20000,"6974,632899",-,Chave et al. 2014,media/KamparK_3_389.jpg,media/KamparK_2_389.jpg,media/KamparK_1_389.jpg,media/KamparK_4_389.jpg
390,KK0175BT,KURANJI,Dialium kunstleri,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,101,40,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0684533,100.7820158,351.8459774,9,-,-,-,Damris,13/11/2021 16:27,20000,"37566,85236",-,Chave et al. 2014,media/KamparK_3_390.jpg,media/KamparK_2_390.jpg,media/KamparK_1_390.jpg,media/KamparK_4_390.jpg
